Membership No  Date Joined  Active  
    85635      2018-6-7     yes   
    74219      2019-7-20    yes   
    64690      2019-9-19    yes   
    65725      2020-12-2    yes   
    19999      2019-9-3     yes   
    38788      2018-12-21   yes   
    44817      2015-8-7     yes   
    19843      2019-4-3     yes   
    29876      2016-1-8     yes   
    47392      2015-10-24   yes   
    50190      2020-3-25    yes   
    85608      2017-4-25    yes   
    76466      2019-12-8    yes   
    57085      2017-1-11    yes   
    67035      2020-7-7     yes   
    99378      2019-8-23    yes   
    72903      2015-12-9    yes   
    49265      2015-9-1     yes   
    27034      2019-3-25    yes   
    16856      2019-3-16    yes   
    20052      2015-8-15    yes   
    17193      2016-12-25   yes   
    61003      2017-2-4     yes   
    60541      2017-7-19    yes   
    77171      2016-6-7     yes   
    87773      2020-9-9     yes   
    59690      2017-2-4     yes   
    28491      2015-3-21    yes   
    68209      2018-8-19    yes   
    39955      2019-11-9    yes   
    78423      2015-2-17    yes   
    20676      2015-8-12    yes   
    13269      2020-6-9     yes   
    67090      2015-12-15   yes   
    93726      2019-7-25    yes   
    82569      2018-4-1     yes   
    84251      2017-2-18    yes   
    47611      2016-2-9     yes   
    31052      2020-11-11   yes   
    76523      2020-10-1    yes   
    58417      2019-1-2     yes   
    54491      2018-4-11    yes   
    57648      2020-4-4     yes   
    42199      2016-12-1    yes   
    23567      2017-8-1     yes   
    74559      2016-6-10    yes   
    60093      2018-10-4    yes   
    37437      2019-10-25   yes   
    97414      2019-5-4     yes   
    92546      2020-12-4    yes   
    29181      2015-3-16    yes   
    37136      2015-8-5     yes   
    64871      2015-12-14   yes   
    49543      2018-4-15    yes   
    77718      2016-4-3     yes   
    80961      2016-2-10    yes   
    59705      2019-2-14    yes   
    69049      2019-3-5     yes   
    85481      2017-2-10    yes   
    75950      2018-6-17    yes   
    40901      2018-11-5    yes   
    27424      2015-2-20    yes   
    64654      2015-3-5     yes   
    49431      2015-2-19    yes   
    81532      2017-9-11    yes   
    98735      2016-3-25    yes   
    13060      2020-8-1     yes   
    71540      2017-8-5     yes   
    78618      2020-1-12    yes   
    98423      2018-3-25    yes   
    44104      2015-11-14   yes   
    34756      2016-6-11    yes   
    81364      2018-12-21   yes   
    56867      2019-1-15    yes   
    26105      2017-7-8     yes   
    77917      2016-9-14    yes   
    85672      2016-11-20   yes   
    33141      2020-11-19   yes   
    73708      2016-10-12   yes   
    91754      2016-3-19    yes   
    11302      2020-6-12    yes   
    45363      2020-4-25    yes   
    76647      2017-11-12   yes   
    74282      2016-5-23    yes   
    25232      2018-11-1    yes   
    67776      2017-12-11   yes   
    75291      2017-8-4     yes   
    24575      2015-9-18    yes   
    41817      2015-10-25   yes   
    82784      2017-2-16    yes   
    42918      2019-8-24    yes   
    86238      2017-12-17   yes   
    20203      2019-10-1    yes   
    75553      2018-2-15    yes   
    54371      2017-6-8     yes   
    73400      2017-3-2     yes   
    96186      2017-12-25   yes   
    30630      2018-11-3    yes   
    18278      2018-3-8     yes   
    79892      2015-9-9     yes   
    53947      2017-12-22   yes   
    26158      2016-1-15    yes   
    54476      2018-2-25    yes   
    89961      2017-9-19    yes   
    13372      2016-3-25    yes   
    88919      2020-11-3    yes   
    23738      2017-10-3    yes   
    68358      2016-6-23    yes   
    53346      2018-8-15    yes   
    34274      2015-8-16    yes   
    40413      2015-3-1     yes   
    55868      2015-5-23    yes   
    23660      2019-1-23    yes   
    30282      2016-7-7     yes   
    43400      2020-7-18    yes   
    13540      2015-8-8     yes   
    14467      2017-10-24   yes   
    69699      2015-3-2     yes   
    81596      2019-7-18    yes   
    21065      2017-5-23    yes   
    21273      2016-7-25    yes   
    89093      2018-1-7     yes   
    90790      2020-1-6     yes   
    52758      2018-3-7     yes   
    84200      2017-8-13    yes   
    41461      2018-4-9     yes   
    29987      2018-9-2     yes   
    69801      2016-8-2     yes   
    35714      2015-11-24   yes   
    44388      2019-1-15    yes   
    74037      2019-10-1    yes   
    27339      2015-9-11    yes   
    19428      2015-8-25    yes   
    70004      2018-1-13    yes   
    22159      2020-12-22   yes   
    17879      2019-9-23    yes   
    72100      2016-6-18    yes   
    63846      2018-6-19    yes   
    99851      2020-3-8     yes   
    39736      2015-9-6     yes   
    25532      2019-3-4     yes   
    17590      2016-7-15    yes   
    65640      2016-10-6    yes   
    95185      2020-12-16   yes   
    34389      2017-8-19    yes   
    16789      2017-9-22    yes   
    81296      2018-2-4     yes   
    14826      2019-2-1     yes   
    72282      2017-10-18   yes   
    41025      2020-3-20    yes   
    32191      2018-9-5     yes   
    36945      2016-4-4     yes   
    25471      2018-8-19    yes   
    96991      2018-12-11   yes   
    63233      2020-11-24   yes   
    78876      2018-8-1     yes   
    80113      2020-4-19    yes   
    54774      2020-11-13   yes   
    63942      2017-8-6     yes   
    69741      2015-5-17    yes   
    97919      2017-1-18    yes   
    30848      2017-5-22    yes   
    37018      2019-5-2     yes   
    54299      2017-3-14    yes   
    27920      2020-2-24    yes   
    20268      2019-11-2    yes   
    48915      2018-11-9    yes   
    25199      2016-12-15   yes   
    94947      2017-7-4     yes   
    11685      2019-9-19    yes   
    27229      2016-1-17    yes   
    92958      2016-3-19    yes   
    24067      2015-2-20    yes   
    86070      2019-9-13    yes   
    70761      2015-4-21    yes   
    43171      2020-7-20    yes   
    46372      2018-10-2    yes   
    15296      2016-6-5     yes   
    52181      2017-1-21    yes   
    21140      2018-5-13    yes   
    17380      2020-2-5     yes   
    45306      2015-2-19    yes   
    47529      2018-6-6     yes   
    65995      2016-3-23    yes   
    81188      2015-12-17   yes   
    63843      2016-8-22    yes   
    77860      2020-6-20    yes   
    87389      2018-12-25   yes   
    89464      2017-12-11   yes   
    91846      2015-7-16    yes   
    96479      2016-6-9     yes   
    28408      2015-8-6     yes   
    97409      2016-12-23   yes   
    28257      2019-3-15    yes   
    74264      2018-4-18    yes   
    31193      2020-1-22    yes   
    72356      2018-4-18    yes   
    90324      2019-8-2     yes   
    96564      2016-7-5     yes   
    52886      2015-3-19    yes   
    70163      2020-11-11   yes   
    74528      2015-2-21    yes   
    26491      2017-9-6     yes   
    85520      2016-2-24    yes   
    61847      2016-1-5     yes   
    89999      2015-5-24    yes   
    22968      2018-6-7     yes   
    46193      2016-5-2     yes   
    68169      2017-8-20    yes   
    83056      2015-10-17   yes   
    56486      2018-6-16    yes   
    67527      2016-7-14    yes   
    78823      2018-2-15    yes   
    66870      2016-1-16    yes   
    85304      2017-12-16   yes   
    90194      2017-8-15    yes   
    29759      2019-3-4     yes   
    27163      2019-5-24    yes   
    62714      2016-3-24    yes   
    92595      2016-10-6    yes   
    38845      2016-6-2     yes   
    37791      2016-2-22    yes   
    57815      2015-10-18   yes   
    86777      2019-3-21    yes   
    35390      2017-10-3    yes   
    17273      2018-4-7     yes   
    99329      2016-6-19    yes   
    61770      2019-10-8    yes   
    96291      2017-12-9    yes   
    85023      2019-6-22    yes   
    12172      2017-4-4     yes   
    76103      2015-6-25    yes   
    72961      2019-1-10    yes   
    57267      2020-12-10   yes   
    18135      2015-4-17    yes   
    45959      2016-6-18    yes   
    45553      2019-7-10    yes   
    41858      2016-6-21    yes   
    34383      2018-6-19    yes   
    79932      2018-11-21   yes   
    70135      2019-12-17   yes   
    13930      2015-5-20    yes   
    78009      2015-10-17   yes   
    59753      2018-5-2     yes   
    57327      2020-7-1     yes   
    56193      2017-9-13    yes   
    16871      2017-6-6     yes   
    33375      2017-9-11    yes   
    29447      2016-2-23    yes   
    94931      2019-9-3     yes   
    73415      2020-9-23    yes   
    47098      2018-1-22    yes   
    89135      2019-8-11    yes   
    25430      2018-10-1    yes   
    84426      2019-12-8    yes   
    35134      2019-1-19    yes   
    25345      2015-7-14    yes   
    86733      2017-9-23    yes   
    69439      2016-3-5     yes   
    46485      2020-2-16    yes   
    84070      2018-6-21    yes   
    85842      2017-10-11   yes   
    56328      2018-7-2     yes   
    64084      2016-7-20    yes   
    54977      2019-8-15    yes   
    98700      2019-11-17   yes   
    69952      2019-10-8    yes   
    53098      2019-9-21    yes   
    54191      2016-10-11   yes   
    60702      2017-6-8     yes   
    45561      2016-7-21    yes   
    75549      2017-3-11    yes   
    61763      2016-10-10   yes   
    54043      2015-11-7    yes   
    97030      2016-11-7    yes   
    24081      2020-7-6     yes   
    50707      2018-5-8     yes   
    95405      2019-11-20   yes   
    23578      2020-6-10    yes   
    98319      2018-2-9     yes   
    40872      2018-9-12    yes   
    79547      2018-6-8     yes   
    50484      2017-10-12   yes   
    35370      2017-8-20    yes   
    42966      2019-9-3     yes   
    86182      2015-7-15    yes   
    18553      2019-4-5     yes   
    71992      2017-11-5    yes   
    15091      2016-7-18    yes   
    82578      2016-4-11    yes   
    86085      2015-2-8     yes   
    95199      2018-2-7     yes   
    19870      2020-1-9     yes   
    35651      2018-7-19    yes   
    95847      2017-7-2     yes   
    27734      2016-3-7     yes   
    46789      2018-10-24   yes   
    34970      2016-5-22    yes   
    56420      2015-1-16    yes   
    64048      2019-6-16    yes   
    82312      2019-10-12   yes   
    52052      2018-3-21    yes   
    29264      2016-8-1     yes   
    27803      2020-12-2    yes   
    14532      2019-8-22    yes   
    81977      2018-9-14    yes   
    72281      2015-12-6    yes   
    74451      2020-11-9    yes   
    72216      2020-3-9     yes   
    57522      2015-7-8     yes   
    30652      2017-9-22    yes   
    18271      2019-1-13    yes   
    50755      2016-8-13    yes   
    50145      2019-8-10    yes   
    21193      2019-2-8     yes   
    32318      2019-10-21   yes   
    20818      2019-9-25    yes   
    48347      2019-3-13    yes   
    25293      2018-1-8     yes   
    16655      2019-7-15    yes   
    95227      2015-3-17    yes   
    89263      2020-3-2     yes   
    85136      2017-4-18    yes   
    59568      2015-7-20    yes   
    82994      2015-5-21    yes   
    61163      2015-11-3    yes   
    30828      2015-12-12   yes   
    12806      2015-9-18    yes   
    42678      2016-10-24   yes   
    27632      2019-8-8     yes   
    14813      2020-1-4     yes   
    36310      2019-10-24   yes   
    34809      2018-1-9     yes   
    16054      2020-1-9     yes   
    12680      2015-6-21    yes   
    91288      2020-9-1     yes   
    36261      2017-9-22    yes   
    50934      2017-12-24   yes   
    75519      2018-6-16    yes   
    78450      2019-10-5    yes   
    29545      2016-10-4    yes   
    90820      2019-9-15    yes   
    21924      2018-5-10    yes   
    45919      2019-10-25   yes   
    52687      2015-6-23    yes   
    17991      2020-8-10    yes   
    64936      2020-3-15    yes   
    72639      2019-5-9     yes   
    93499      2020-6-15    yes   
    80907      2019-10-18   yes   
    12273      2019-10-3    yes   
    69913      2016-10-17   yes   
    87540      2017-5-23    yes   
    97783      2019-1-8     yes   
