Membership No  Date Joined  Active  
    93247      2017-3-11    yes   
    72884      2017-10-15   yes   
    24803      2019-8-8     yes   
    68630      2017-11-12   yes   
    25059      2020-6-25    yes   
    63956      2019-5-17    yes   
    28213      2015-3-14    yes   
    40125      2017-2-24    yes   
    32176      2016-11-2    yes   
    90104      2016-11-5    yes   
    75685      2015-8-15    yes   
    53175      2018-8-22    yes   
    93980      2020-2-16    yes   
    48531      2019-1-23    yes   
    77302      2015-9-6     yes   
    85644      2017-1-19    yes   
    52501      2017-9-9     yes   
    89512      2018-8-19    yes   
    37164      2015-8-4     yes   
    79304      2020-2-16    yes   
    56669      2016-3-20    yes   
    81903      2020-3-24    yes   
    45549      2019-9-20    yes   
    66942      2016-8-9     yes   
    53203      2015-12-24   yes   
    93266      2015-5-16    yes   
    61871      2015-4-6     yes   
    85081      2015-2-25    yes   
    85795      2015-12-19   yes   
    27473      2018-5-1     yes   
    95899      2015-5-8     yes   
    63071      2018-6-4     yes   
    99754      2020-2-11    yes   
    41219      2017-11-5    yes   
    45001      2017-12-20   yes   
    82435      2020-4-5     yes   
    34137      2018-7-10    yes   
    79799      2020-9-4     yes   
    37759      2015-2-25    yes   
    97649      2020-7-18    yes   
    59043      2015-11-2    yes   
    57035      2019-5-24    yes   
    48901      2018-6-22    yes   
    64213      2015-8-6     yes   
    89438      2017-10-13   yes   
    55545      2016-12-4    yes   
    41890      2017-12-20   yes   
    67597      2016-9-24    yes   
    26559      2019-9-24    yes   
    53450      2018-11-4    yes   
    73457      2017-5-6     yes   
    13377      2020-10-1    yes   
    84450      2017-2-22    yes   
    52839      2020-12-17   yes   
    79972      2020-4-23    yes   
    60785      2018-3-11    yes   
    16862      2020-5-23    yes   
    85207      2015-1-22    yes   
    17921      2019-8-8     yes   
    67349      2016-3-22    yes   
    19298      2018-10-4    yes   
    14369      2017-2-21    yes   
    26877      2018-6-16    yes   
    41737      2018-11-21   yes   
    32590      2016-12-24   yes   
    91907      2015-1-18    yes   
    56581      2015-7-8     yes   
    51624      2020-4-1     yes   
    95103      2018-12-12   yes   
    27603      2017-12-11   yes   
    31270      2019-11-25   yes   
    72983      2019-4-15    yes   
    79679      2015-5-5     yes   
    96393      2015-6-1     yes   
    15293      2016-5-1     yes   
    82881      2017-1-13    yes   
    94353      2019-6-19    yes   
    55766      2016-3-13    yes   
    37076      2018-4-19    yes   
    89629      2015-1-2     yes   
    16970      2019-5-8     yes   
    93052      2019-3-25    yes   
    48022      2019-10-21   yes   
    24384      2019-7-13    yes   
    47198      2016-11-17   yes   
    49710      2020-1-3     yes   
    11967      2016-8-18    yes   
    10437      2020-6-18    yes   
    54188      2017-6-17    yes   
    59198      2020-10-7    yes   
    46928      2017-12-7    yes   
    66930      2017-5-10    yes   
    34037      2016-3-13    yes   
    74838      2020-10-2    yes   
    36502      2016-6-7     yes   
    53873      2020-9-5     yes   
    69801      2015-2-15    yes   
    89806      2016-1-5     yes   
    86933      2019-10-2    yes   
    36100      2015-1-8     yes   
    90226      2016-12-17   yes   
    57514      2019-10-12   yes   
    48468      2016-6-7     yes   
    99461      2019-5-25    yes   
    36956      2016-5-14    yes   
    60166      2016-7-22    yes   
    77353      2017-3-17    yes   
    38784      2018-3-7     yes   
    49947      2019-12-12   yes   
    65658      2019-10-19   yes   
    75907      2015-8-12    yes   
    66795      2019-9-23    yes   
    23668      2019-12-9    yes   
    94569      2019-3-10    yes   
    66377      2020-1-23    yes   
    13037      2019-9-1     yes   
    66771      2015-4-22    yes   
    97572      2018-4-7     yes   
    56334      2016-4-6     yes   
    61994      2017-11-14   yes   
    69051      2018-11-11   yes   
    11192      2019-11-20   yes   
    16653      2019-11-4    yes   
    21284      2018-10-21   yes   
    39297      2020-9-8     yes   
    35049      2015-2-22    yes   
    90650      2018-1-23    yes   
    88116      2018-1-3     yes   
    64054      2020-11-23   yes   
    15175      2016-5-17    yes   
    89094      2016-3-1     yes   
    14002      2015-9-9     yes   
    19042      2015-6-5     yes   
    87604      2019-2-3     yes   
    98876      2019-5-13    yes   
    99922      2020-11-19   yes   
    14038      2018-11-20   yes   
    95296      2018-8-18    yes   
    56455      2018-2-21    yes   
    29849      2018-9-21    yes   
    36616      2019-2-13    yes   
    58996      2015-11-16   yes   
    23883      2016-9-4     yes   
    90528      2016-1-3     yes   
    86979      2019-3-15    yes   
    59034      2016-11-24   yes   
    70365      2016-5-23    yes   
    51944      2015-8-21    yes   
    79356      2016-1-22    yes   
    50617      2018-7-5     yes   
    31014      2020-3-3     yes   
    20505      2016-3-9     yes   
    59821      2017-10-3    yes   
    94095      2019-2-3     yes   
    14458      2020-12-12   yes   
    50220      2019-10-4    yes   
    63271      2019-2-23    yes   
    50531      2020-8-24    yes   
    44867      2016-10-3    yes   
    86004      2018-12-11   yes   
    46614      2015-1-1     yes   
    35467      2015-9-18    yes   
    56119      2015-4-12    yes   
    25880      2016-7-19    yes   
    50582      2019-10-22   yes   
    96734      2015-12-22   yes   
    34871      2018-4-14    yes   
    53061      2016-5-22    yes   
    29034      2015-7-25    yes   
    17758      2018-1-6     yes   
    39706      2018-4-12    yes   
    20330      2020-11-5    yes   
    28881      2016-12-20   yes   
    40483      2019-4-7     yes   
    82897      2018-3-22    yes   
    64445      2015-6-10    yes   
    90180      2019-5-14    yes   
    36964      2018-8-10    yes   
    42036      2019-11-23   yes   
    51384      2019-7-12    yes   
    60153      2015-9-12    yes   
    29168      2016-1-20    yes   
    11992      2018-12-3    yes   
    49037      2015-6-12    yes   
    98131      2017-5-15    yes   
    87051      2016-12-3    yes   
    70376      2019-8-3     yes   
    20996      2017-6-1     yes   
    56710      2018-6-16    yes   
    55671      2015-12-1    yes   
    93231      2018-7-3     yes   
    22992      2015-11-17   yes   
    73889      2015-9-20    yes   
    52869      2017-6-11    yes   
    68335      2020-12-2    yes   
    59525      2017-12-7    yes   
    86777      2018-3-15    yes   
    25073      2018-1-24    yes   
    90748      2015-7-24    yes   
    26254      2018-7-1     yes   
    31520      2020-12-11   yes   
    97118      2015-4-4     yes   
    52462      2016-5-21    yes   
    89450      2017-12-20   yes   
    33476      2017-4-21    yes   
    66560      2020-10-4    yes   
    84942      2019-8-6     yes   
    91101      2020-11-1    yes   
    36338      2016-9-21    yes   
    86792      2020-12-8    yes   
    19334      2017-11-16   yes   
    32158      2015-7-12    yes   
    61740      2018-9-16    yes   
    35532      2018-5-4     yes   
    24559      2015-12-15   yes   
    41934      2019-3-15    yes   
    90594      2019-7-6     yes   
    40435      2015-5-7     yes   
    94368      2019-7-14    yes   
    55653      2018-5-10    yes   
    68798      2020-10-22   yes   
    40237      2015-2-8     yes   
    51479      2020-10-10   yes   
    63674      2016-11-23   yes   
    73436      2015-9-16    yes   
    47852      2017-5-14    yes   
    27688      2018-9-3     yes   
    34905      2016-7-7     yes   
    85901      2016-5-25    yes   
    28570      2020-2-14    yes   
    84947      2020-4-23    yes   
    21164      2015-3-25    yes   
    78105      2018-10-12   yes   
    77543      2019-2-22    yes   
    56862      2018-5-23    yes   
    61755      2016-4-22    yes   
    73818      2019-3-24    yes   
    88153      2020-9-11    yes   
    71230      2019-9-18    yes   
    99554      2018-3-2     yes   
    67173      2016-5-13    yes   
    79631      2017-12-2    yes   
    64928      2018-8-13    yes   
    78842      2019-7-4     yes   
    55178      2015-6-17    yes   
    58701      2019-1-9     yes   
    55349      2019-3-17    yes   
    78659      2018-11-19   yes   
    45529      2020-12-3    yes   
    95459      2019-4-14    yes   
    70461      2015-11-24   yes   
    45403      2015-9-23    yes   
    92767      2018-10-5    yes   
    69918      2017-4-8     yes   
    44931      2018-9-21    yes   
    16810      2016-2-9     yes   
    44129      2015-12-7    yes   
    41797      2019-10-24   yes   
    23286      2016-7-3     yes   
    14857      2016-12-23   yes   
    23492      2016-1-7     yes   
    85055      2016-8-25    yes   
    25244      2016-12-2    yes   
    71041      2017-3-20    yes   
    25142      2017-8-8     yes   
    57678      2018-1-4     yes   
    86278      2018-1-14    yes   
    81977      2017-2-13    yes   
    95682      2017-7-19    yes   
    56183      2019-8-8     yes   
    48013      2019-1-21    yes   
    98514      2018-8-11    yes   
    66751      2020-9-14    yes   
    68271      2016-3-21    yes   
    73058      2015-6-16    yes   
    87627      2018-8-1     yes   
    12675      2019-3-6     yes   
    16208      2015-8-14    yes   
    14461      2016-10-8    yes   
    78936      2018-3-3     yes   
    87388      2018-1-17    yes   
    79230      2018-2-20    yes   
    59213      2016-5-1     yes   
    71408      2016-2-9     yes   
    81758      2019-7-2     yes   
    25056      2018-12-19   yes   
    44450      2020-11-18   yes   
    51325      2018-10-11   yes   
    54858      2015-7-23    yes   
    42681      2020-1-19    yes   
    78189      2019-11-16   yes   
    28146      2020-2-18    yes   
    62607      2017-11-5    yes   
    39256      2017-6-22    yes   
    83478      2018-6-15    yes   
    82790      2018-8-24    yes   
    70096      2019-10-1    yes   
    66338      2018-11-22   yes   
    30861      2016-9-15    yes   
    93508      2016-6-6     yes   
    28368      2019-12-22   yes   
    98524      2020-7-5     yes   
    58329      2018-1-3     yes   
    83943      2018-5-13    yes   
    73821      2018-12-9    yes   
    38568      2020-8-12    yes   
    72857      2016-11-20   yes   
    28279      2016-10-6    yes   
    36046      2019-8-17    yes   
    89160      2015-7-13    yes   
    85154      2015-7-3     yes   
    89299      2016-7-5     yes   
    75864      2018-11-25   yes   
    18686      2015-11-13   yes   
    91228      2017-3-18    yes   
    90824      2015-11-4    yes   
    93688      2016-5-22    yes   
    10021      2018-7-12    yes   
    53991      2018-6-19    yes   
    40588      2016-12-24   yes   
    19243      2019-8-1     yes   
    58108      2016-4-11    yes   
    40441      2018-2-15    yes   
    22799      2018-1-11    yes   
    73488      2016-6-1     yes   
    23357      2020-12-11   yes   
    81039      2019-12-22   yes   
    95627      2015-9-1     yes   
    72440      2015-1-24    yes   
    27076      2019-7-22    yes   
    44742      2018-5-9     yes   
    35117      2019-1-2     yes   
    59802      2019-3-2     yes   
    89560      2015-10-10   yes   
    91520      2017-3-21    yes   
    19407      2020-1-23    yes   
    59528      2018-5-4     yes   
    86831      2016-6-1     yes   
    93366      2016-12-11   yes   
    10303      2015-10-23   yes   
    44082      2020-9-22    yes   
    24926      2016-9-25    yes   
    68596      2017-11-22   yes   
    94379      2020-8-4     yes   
    79996      2018-4-20    yes   
    71963      2020-7-1     yes   
    94052      2016-5-24    yes   
    52958      2020-4-14    yes   
    67561      2019-6-24    yes   
    94247      2017-3-16    yes   
    34543      2019-7-17    yes   
    13234      2016-2-10    yes   
    78016      2015-11-17   yes   
    63542      2019-10-10   yes   
